VIN,Vehicle SKU,SKU Description,Veh Production Date,Vehicle Dispatch Date,Sold to Dealer ID,DEALERNAME,CITY,DISTRICT,STATE1,CIRCLE,Latest battery replace Date,Latest Battery ,Flag,Replaced Count,Replaced Batteries,BIN CC,BIN Capacity,BIN BMS Supplier,BIN BMS Mfgr,BIN Cell part no,BIN Battery Config,BIN Pack Supplier,BINARY Data,BIN Mfg Date,BIN Assly Line,BIN Rev,Latest BIN Rev,Org BIN Age when Replaced,JC Date Org BIN Replaced,KMS Org BIN Replaced,JC Date Latest BIN Replaced,KMS L BIN Fitted,Charge Cycles Org BIN,Corrected BAL BIN,Mfg BIN (Chassis Master),Combine Barcode,EOL Date (Exit time),Cell supplier,Org,Corrected
MD2B35300RCE49275,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,11207C,SARATHY MOTORS(11207C),QUILON,Kollam,Kerala,South,Org batt,0006052310410229,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310410229,35EVA21ECEV0Z20C2COM040824124339,04-08-2024,EVA,16,13
MD2B35304RCE49277,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,28-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,Org batt,6.05231E+12,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,290,21-05-2025,10191,21-05-2025,10191,204,6.05231E+12,0006052310410240,35EVA27ECEV0Z9C2COM040824132121,04-08-2024,EVA,16,13
MD2B35309RCE49128,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,24-08-2024,13322,ATHEN AUTOMOBILES(13322),Nagercoil,Kanyakumari,Tamil Nadu,South,Org batt,6.05231E+12,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,318,18-06-2025,11495,18-06-2025,11495,230,6.05231E+12,0006052310410289,35EVA27ECEV0Z9C2COM040824141645,04-08-2024,EVA,16,13
MD2B35307RCE49239,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,28-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,Org batt,0006052310510008,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510008,35EVA21ECEV0Z21C2COM040824091541,05-08-2024,EVA,16,13
MD2B35302RCE49245,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,25-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,Org batt,0006052310510009,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510009,35EVA21ECEV0Z20C2COM040824005348,05-08-2024,EVA,16,13
MD2B35307RCE49242,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,06-09-2024,10492C,MAHI MOTORS(10492C),Mancherial,Adilabad,Telangana,South,Org batt,0006052310510011,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510011,35EVA21ECEV0Z21C2COM040824082622,05-08-2024,EVA,16,13
MD2B35309RCE49243,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,05-09-2024,13199,ARUN AUTOMOBILES(13199),Nagpur,0,Maharashtra,West,Org batt,0006052310510013,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510013,35EVA27ECEV0Z21C2COM040824221657,05-08-2024,EVA,16,13
MD2B35306RCE49359,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,13503,PIONEER MOTORS (13503),Trivandrum,Trivandrum,Kerala,South,Org batt,0006052310510049,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510049,#N/A,#N/A,#N/A,16,13
MD2B3530XRCE49249,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,28-08-2024,11491C,KALLINGAL AUTOMOBILES(11491C),Nedumangad,Trivandrum,Kerala,South,Org batt,0006052310510062,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510062,35EVA27ECEV0Z21C2COM050824093805,05-08-2024,EVA,16,13
MD2B35304RCE49358,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510063,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510063,#N/A,#N/A,#N/A,16,13
MD2B35308RCE49041,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,05-09-2024,13233,SURYODAYA MOTORS PVT. LTD.(13233),Thane,Thane,Maharashtra,West,Org batt,0006052310510087,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510087,#N/A,#N/A,#N/A,16,13
MD2B35302RCE49049,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,11207C,SARATHY MOTORS(11207C),QUILON,Kollam,Kerala,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA27ECEV0Z20C2COM050824093321,05-08-2024,EVA,13,13
MD2B35309RCE49355,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510095,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510095,#N/A,#N/A,#N/A,16,13
MD2B35306RCE49040,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,05-09-2024,13417,SHANMUGAM MOTORS (13417),Vellore,Vellore,Tamil Nadu,South,Org batt,0006052310510098,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510098,35EVA27ECEV0Z21C2COM050824094720,05-08-2024,EVA,16,13
MD2B35304RCE49344,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,25-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,Org batt,0006052310510100,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510100,35EVA27ECEV0Z21C2COM050824110521,05-08-2024,EVA,16,13
MD2B35306RCE49085,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,03-09-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA27ECEV0Z21C2COM050824131444,05-08-2024,EVA,13,13
MD2B3530XRCE49302,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,31-08-2024,13555,CRYSTAL TRADELINKS(13555),Margao,South Goa,Goa,South,Org batt,0006052310510104,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510104,#N/A,#N/A,#N/A,16,13
MD2B35302RCE49343,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510105,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510105,35EVA27ECEV0Z21C2COM050824121102,05-08-2024,EVA,16,13
MD2B35303RCE49335,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,6.05231E+12,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,358,29-07-2025,15842,29-07-2025,15842,317,6.05231E+12,6.05231E+12,35EVA27ECEV0Z21C2COM050824134920,05-08-2024,EVA,13,13
MD2B35307RCE49287,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,05-09-2024,13417,SHANMUGAM MOTORS (13417),Vellore,Vellore,Tamil Nadu,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA27ECEV0Z21C2COM050824131606,05-08-2024,EVA,13,13
MD2B35300RCE49339,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,05-09-2024,11781C,J.R. Enterprises (11781C),Keonjhar,Kendujhar,Odisha,East,Org batt,0006052310510114,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510114,35EVA27ECEV0Z21C2COM050824142734,05-08-2024,EVA,16,13
MD2B35307RCE49337,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,31-08-2024,13721,Sri Meenakshi Bikes (13721),Karaikudi,Karur,Tamil Nadu,South,Org batt,0006052310510120,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510120,35EVA27ECEV0Z21C2COM050824144940,05-08-2024,EVA,16,13
MD2B35309RCE48495,00GL429U,CHETAK 2433 PREMIUM,07-08-2024,03-09-2024,13431,VENKATESH MOTORS(13431),Nanded,Nanded,Maharashtra,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA27ECEV0Z21C2COM050824142432,05-08-2024,EVA,13,13
MD2B35305RCE49062,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,03-09-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,#N/A,#N/A,#N/A,13,13
MD2B3530XRCE49347,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510130,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510130,35EVA27ECEV0Z21C2COM050824144834,05-08-2024,EVA,16,13
MD2B35301RCE49348,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,13199,ARUN AUTOMOBILES(13199),Nagpur,0,Maharashtra,West,Org batt,0006052310510132,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,372,12-08-2025,10054,12-08-2025,10054,201,6.05231E+12,0006052310510132,35EVA27ECEV0Z21C2COM050824135056,05-08-2024,EVA,16,13
MD2B35300RCE49342,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510141,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510141,35EVA27ECEV0Z20C2COM050824140812,05-08-2024,EVA,16,13
MD2B35305RCE49398,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510173,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510173,35EVA27ECEV0Z21C2COM050824095133,05-08-2024,EVA,16,13
MD2B3530XRCE49350,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,11207C,SARATHY MOTORS(11207C),QUILON,Kollam,Kerala,South,Org batt,0006052310510194,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510194,35EVA27ECEV0Z21C2COM050824143717,05-08-2024,EVA,16,13
MD2B35308RCE49346,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,09-09-2024,13458,JAI AUTOS(13458),CHENNAI,Chennai,Tamil Nadu,South,Org batt,0006052310510217,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510217,35EVA27ECEV0Z21C2COM050824133611,05-08-2024,EVA,16,13
MD2B35307RCE49399,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510234,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510234,#N/A,#N/A,#N/A,16,13
MD2B35302RCE49259,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,05-09-2024,13199,ARUN AUTOMOBILES(13199),Nagpur,0,Maharashtra,West,Org batt,6.05231E+12,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,262,24-04-2025,985,24-04-2025,985,20,6.05231E+12,0006052310510256,35EVA27ECEV0Z21C2COM050824222022,05-08-2024,EVA,16,13
MD2B35305RCE49403,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,02-09-2024,13161,SRI VINAYAKA MOBIKES PRIVATE LIMITED(13161),HYDERABAD,Hyderabad,Telangana,South,Org batt,0006052310610020,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610020,35EVA27ECEV0Z8C2COM050824223124,06-08-2024,EVA,16,13
MD2B35302RCE49374,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,11207C,SARATHY MOTORS(11207C),QUILON,Kollam,Kerala,South,Org batt,0006052310610105,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610105,35EVA27ECEV0Z9C2COM040824212200,06-08-2024,EVA,16,13
MD2B3530XRCE49400,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,13202,SUPREME AUTO DEALERS PVT LTD(13202),Mangalore,0,Karnataka,South,Org batt,0006052310610114,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610114,35EVA27ECEV0Z20C2COM050824225813,06-08-2024,EVA,16,13
MD2B35307RCE49404,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,11207C,SARATHY MOTORS(11207C),QUILON,Kollam,Kerala,South,Org batt,0006052310610182,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610182,#N/A,#N/A,#N/A,16,13
MD2B3530XRCE49252,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,24-08-2024,13322,ATHEN AUTOMOBILES(13322),Nagercoil,Kanyakumari,Tamil Nadu,South,Org batt,0006052310610191,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610191,35EVA27ECEV0Z21C2COM060824074043,06-08-2024,EVA,16,13
MD2B35306RCE49281,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,03-09-2024,13232,CRYSTAL TRADELINKS(13232),MAPUSA,North Goa,Goa,South,Org batt,0006052310610230,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610230,35EVA27ECEV0Z20C2COM060824111144,06-08-2024,EVA,16,13
MD2B35309RCE49386,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,25-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,Org batt,0006052310610231,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610231,35EVA27ECEV0Z21C2COM060824110509,06-08-2024,EVA,16,13
MD2B35300RCE49387,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,09-09-2024,13628,Jai Automobiles (13628),CHENNAI,Chennai,Tamil Nadu,South,Org batt,0006052310610246,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610246,35EVA27ECEV0Z21C2COM060824121103,06-08-2024,EVA,16,13
MD2B3530XRCE49378,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,24-08-2024,13322,ATHEN AUTOMOBILES(13322),Nagercoil,Kanyakumari,Tamil Nadu,South,Org batt,0006052310610247,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610247,#N/A,#N/A,#N/A,16,13
MD2B35304RCE49389,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,25-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,Org batt,0006052310610248,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610248,35EVA27ECEV0Z21C2COM060824124806,06-08-2024,EVA,16,13
MD2B3530XRCE49395,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,25-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,16-07-2025,000605232DA17005,Refurbished,2,000605232DA17005|6052310610249,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,335,07-07-2025,9236,07-07-2025,9236,185,6.05231E+12,0006052310610249,35EVA27ECEV0Z21C2COM060824111949,06-08-2024,EVA,16,13
MD2B35306RCE49376,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,11207C,SARATHY MOTORS(11207C),QUILON,Kollam,Kerala,South,Org batt,0006052310610255,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610255,#N/A,#N/A,#N/A,16,13
MD2B35305RCE49384,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,24-08-2024,10057C,JAIKRISHNAA AUTO PVT LTD(10057C),Coimbatore,Coimbatore,Tamil Nadu,South,Org batt,0006052310610256,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610256,35EVA27ECEV0Z21C2COM060824124132,06-08-2024,EVA,16,13
MD2B35303RCE49383,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,05-09-2024,13417,SHANMUGAM MOTORS (13417),Vellore,Vellore,Tamil Nadu,South,Org batt,0006052310610257,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610257,35EVA27ECEV0Z20C2COM060824095113,06-08-2024,EVA,16,13
MD2B35304RCE49280,00GL429V,CHETAK 2433 PREMIUM,07-08-2024,03-09-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,0006052310610259,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610259,35EVA27ECEV0Z20C2COM060824121531,06-08-2024,EVA,16,13
MD2B3530XRCE49364,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,13202,SUPREME AUTO DEALERS PVT LTD(13202),Mangalore,0,Karnataka,South,Org batt,0006052310610263,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610263,35EVA27ECEV0Z21C2COM060824121903,06-08-2024,EVA,16,13
MD2B3530XRCE48411,00GL429U,CHETAK 2433 PREMIUM,07-08-2024,03-09-2024,13431,VENKATESH MOTORS(13431),Nanded,Nanded,Maharashtra,West,Org batt,0006052310610269,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610269,35EVA27ECEV0Z21C2COM060824095312,06-08-2024,EVA,16,13
MD2B35305RCE49367,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,11207C,SARATHY MOTORS(11207C),QUILON,Kollam,Kerala,South,Org batt,0006052310610271,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610271,35EVA27ECEV0Z20C2COM060824123001,06-08-2024,EVA,16,13
MD2B35301RCE48409,00GL429U,CHETAK 2433 PREMIUM,07-08-2024,03-09-2024,13431,VENKATESH MOTORS(13431),Nanded,Nanded,Maharashtra,West,01-07-2025,0006052326D0318E,Refurbished,2,0006052326D0318E|6052310610272,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,210,04-03-2025,7739,04-03-2025,7739,155,6.05231E+12,0006052310610272,35EVA27ECEV0Z21C2COM060824134144,06-08-2024,EVA,16,13
MD2B35303RCE49366,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,06-09-2024,10492C,MAHI MOTORS(10492C),Mancherial,Adilabad,Telangana,South,Org batt,0006052310610276,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610276,35EVA27ECEV0Z21C2COM060824121755,06-08-2024,EVA,16,13
MD2B35301RCE49382,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,30-08-2024,11207C,SARATHY MOTORS(11207C),QUILON,Kollam,Kerala,South,Org batt,0006052310610280,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610280,#N/A,#N/A,#N/A,16,13
MD2B35301RCE49365,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,31-08-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,0006052310610281,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610281,35EVA27ECEV0Z21C2COM060824123103,06-08-2024,EVA,16,13
MD2B35305RCE49370,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,04-09-2024,14094,Mandar Motors (14094),Pune,Pune,Maharashtra,West,Org batt,0006052310610285,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610285,35EVA27ECEV0Z21C2COM060824112259,06-08-2024,EVA,16,13
MD2B35309RCE49372,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,05-09-2024,13417,SHANMUGAM MOTORS (13417),Vellore,Vellore,Tamil Nadu,South,Org batt,0006052310610293,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610293,#N/A,#N/A,#N/A,16,13
MD2B3530XRCE49381,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,20-08-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310610296,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,06-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310610296,35EVA27ECEV0Z21C2COM060824140557,06-08-2024,EVA,16,13
MD2B35306RCE49345,00GL429S,CHETAK 2433 PREMIUM,07-08-2024,24-08-2024,10057C,JAIKRISHNAA AUTO PVT LTD(10057C),Coimbatore,Coimbatore,Tamil Nadu,South,Org batt,00060523105101E3,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,60523105101E3,00060523105101E3,#N/A,#N/A,#N/A,16,13
MD2B35301RCE49298,00GL429S,CHETAK 2433 PREMIUM,06-08-2024,06-09-2024,10492C,MAHI MOTORS(10492C),Mancherial,Adilabad,Telangana,South,Org batt,00060523105100E1,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,373,13-08-2025,6299,13-08-2025,6299,126,60523105100E1,00060523105100E1,35EVA27ECEV0Z21C2COM050824120543,05-08-2024,EVA,16,13
MD2B35300RCE48210,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13582,VKG BAJAJ(13582),Gulbarga,Gulbarga,Karnataka,South,Org batt,6.05031E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,BAL R&D,1.10001E+13,04-08-2024,0,Org,,,,,,,0,6.05031E+12,6.05031E+12,35EVA28CCEV1Z21C2COM030824131302,04-08-2024,EVA,13,13
